jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0037893716,8.27575,32.629925,-156.61859
0.011241392,36.10496,22.886019,-12.735512
0.012326781,26.035612,25.05108,-51.43254
0.034693837,37.831856,19.237919,-12.884004
0.017510591,29.136398,32.226402,-60.878006
0.008521106,33.002094,28.904852,-29.019629
0.0034882075,14.987456,14.060258,-125.0314
0.013806205,35.462925,25.223812,-12.175207
0.010132012,22.43199,19.102472,-76.47134
0.03238267,31.62213,24.306395,-48.60591
0.016103957,18.635082,16.083307,-109.10157
0.014834538,37.719566,26.200155,-11.402257
0.016723104,24.998997,21.322498,-72.451965
0.0076539074,24.028053,18.8821,-70.544945
0.027508236,37.86939,24.148073,-10.231568
0.0020971203,12.322561,17.297253,-123.43548
0.010987087,30.310396,24.089409,-28.470633
0.0019408573,6.994492,27.772537,-164.94704
0.0,0.0,1.3955814,-201.0
0.0,0.0,20.593578,-201.0
