jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,9.639979,-196.28273
0.08641904,41.642212,14.283171,-28.751692
0.09163757,44.64441,16.305363,-13.19412
0.015089874,26.603115,10.115218,-91.688896
0.019473113,45.669678,10.988865,-16.322813
0.0040864637,12.745727,9.342075,-140.13223
0.009899806,35.978554,9.167301,-30.1096
0.0,14.6761,2.6823277,-138.86034
0.005603693,47.248997,2.3405492,-1.2081975
0.007517394,46.454403,16.179653,-4.684318
0.014438795,46.66931,11.131898,-12.5625925
0.038775973,47.186363,-3.6147232,-10.660145
0.011050779,51.68713,2.8344555,2.1158304
0.009729692,50.8547,8.21504,-0.642085
0.028861541,46.626152,6.8302507,-13.127253
0.018325608,42.406536,9.5506935,-23.331331
0.016507728,39.616478,1.7029927,-4.797279
0.014901594,36.43716,8.186482,-6.9382453
0.0059275287,26.307564,18.775093,-53.17176
0.0,0.0,33.662827,-201.0
