jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.013003266,35.465363,17.99889,-37.46674
0.039867215,48.149117,9.633697,-4.2770696
0.013079474,29.317759,13.749954,-87.71404
0.020292347,45.036327,5.4479294,17.795362
0.009046965,45.45571,11.941644,26.302763
0.0062773316,46.533787,11.274328,-0.60210574
0.011285372,44.566177,22.172806,-28.18245
0.023368921,27.081543,5.6685133,-74.61092
0.011619173,44.905594,6.3736773,-6.3448124
0.003189893,24.418846,4.249702,-97.80534
0.010073884,21.610872,5.6408505,-109.87079
0.013945976,35.26921,7.3179307,-58.762474
0.0016458503,21.746254,2.5005383,-107.07766
0.01992283,40.75171,20.62878,-30.030321
0.024045456,39.244335,21.496986,-8.980466
0.008079725,37.146263,7.0749993,8.77099
0.0054240334,35.079315,7.3408976,-1.9132704
0.019367812,32.63359,19.822536,-16.633228
0.0075395494,22.030182,30.461493,-74.13928
0.0,0.0,34.693687,-201.0
