jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,3.5760288,34.83677,-168.64932
0.02354421,21.026209,10.687559,-94.74468
0.026023299,22.74807,20.323622,-90.91052
0.018202392,30.081839,26.403234,-47.8059
0.008089822,24.827814,19.983864,-44.75209
0.007956698,32.84811,18.278831,-3.2878385
0.017078003,35.948727,37.777668,-25.746674
0.0,8.19987,30.048056,-152.25371
0.011535397,36.169945,20.534874,-7.6266794
0.046191465,37.038116,23.85946,-8.531666
0.033642665,37.560135,17.11224,-13.593703
0.00027233484,12.401569,15.54449,-140.80182
0.016866459,36.428493,27.77409,-16.026096
0.027732067,33.124252,28.518497,-9.359331
0.02525629,31.492022,20.412592,-2.66634
0.010671818,32.239014,16.113117,-3.6716528
0.010683525,25.296919,17.459057,-53.49049
0.03726162,29.197605,46.9051,-16.47443
0.0027907612,9.85181,46.36107,-143.32103
0.0,0.0,45.86291,-201.0
