jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,37.56879,-201.0
0.014480279,11.471525,5.836211,-149.2147
0.008437845,24.695316,4.1424747,-84.24666
0.004422921,27.928938,21.312151,-80.10075
0.008262689,22.339575,22.448133,-94.88064
0.0035206485,23.802711,22.9554,-101.87193
0.0009616766,6.043038,11.346376,-172.6801
0.0067353696,20.25933,30.800327,-92.52918
0.007862457,33.81362,16.947355,-60.57035
0.007320728,31.874184,19.294046,-74.7525
0.013009051,32.73699,18.47012,-61.028526
0.019326108,42.272114,28.997597,-5.5878687
0.0036544364,14.415121,24.356697,-141.06606
0.0,0.0,13.501719,-201.0
0.010629426,39.255318,18.20517,-34.2772
0.010183938,44.87058,24.481857,-18.35762
0.017826043,43.163353,21.735628,-10.030322
0.0,7.369845,-2.7384098,-160.41301
0.005393228,10.84288,18.880175,-141.9734
0.0,0.0,13.873145,-201.0
