jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,11.401427,-196.26929
0.013964531,27.918133,38.580765,-65.796974
0.01306815,37.665985,12.419655,-20.882158
0.0,4.0331025,3.9370167,-183.25237
0.021537311,43.53,14.182165,-16.152195
0.047601335,37.067158,16.77763,-42.759315
0.026740959,42.252087,8.998425,-3.1094787
0.025912946,42.12116,17.610802,-24.074896
0.020167926,18.42081,15.075785,-127.55168
0.0016958502,33.924294,15.152133,-36.037136
0.014357045,27.707474,17.000004,-65.364334
0.0,4.2387056,16.438623,-180.9
0.028633773,21.639364,19.199337,-101.16612
0.0067977505,8.398441,17.90364,-165.9476
0.015837114,40.60953,0.78175676,-3.9619083
0.0071056406,23.903349,19.46768,-80.61734
0.014333869,35.29782,25.585146,-19.72314
0.027036572,29.447163,22.74849,-19.772213
0.0,0.0,25.922626,-194.79752
0.0,0.0,30.968548,-201.0
