jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0182627,27.161526,26.575855,-44.520798
0.0075366395,12.479715,14.057139,-124.718704
0.0011856089,13.276326,-2.0967426,-125.91912
0.012568782,31.152023,30.041256,-2.1913474
2.970294e-05,6.505865,9.618985,-161.64337
0.0042147688,9.008078,19.040958,-144.1872
0.017346451,26.004251,23.503395,-33.4557
0.011301043,29.889511,34.081215,-19.418814
0.0,0.0,27.990425,-193.60257
0.009191627,23.799522,16.494997,-46.98096
0.0006854584,2.9908268,14.053232,-181.24881
0.0,3.589514,22.39315,-178.66667
0.009622496,20.342197,25.330097,-81.09328
0.0,0.0,33.75976,-201.0
0.0,0.0,24.653442,-201.0
0.006723945,25.252806,10.224634,-27.163612
0.0034288361,19.286026,27.060032,-62.209606
0.04219282,14.218345,36.32436,-106.610435
0.014665385,21.925768,37.443073,-51.060356
0.0,0.0,33.55394,-201.0
