jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,43.57258,-201.0
0.0015218611,19.77774,13.57268,-47.586224
0.00042302586,3.0869765,-4.819362,-176.86728
0.03263333,22.016869,8.862917,-61.620407
0.011601958,30.209524,15.864853,-0.8101824
0.011094902,29.72499,9.311041,-6.1193686
0.015161853,29.137932,16.67826,-0.28393835
0.016497442,27.88247,20.928755,-12.747754
0.013979233,14.527899,18.617043,-103.565956
0.005883273,18.755445,15.815501,-73.30991
0.0040151854,15.589344,20.349947,-89.61002
0.0,3.3470116,18.989641,-176.57167
0.0039575486,15.427889,24.549854,-92.5084
0.0,0.0,31.128025,-201.0
0.0079924,15.445255,12.962822,-80.549545
0.016277615,17.955976,15.031498,-41.57399
0.0018292431,9.159605,21.659248,-117.06569
0.0,0.0,24.23452,-201.0
0.0,0.0,25.846567,-201.0
0.0,0.0,31.046755,-201.0
