jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.013081803,28.622087,20.544825,-51.33193
0.007060906,29.637852,19.832079,-47.94897
0.004059444,22.755259,15.779195,-74.869835
0.008083371,22.727253,16.672825,-67.32038
0.012830422,14.853654,28.084751,-96.08587
0.009545116,25.036915,26.263954,-37.174862
0.0056166444,17.041231,12.140417,-115.641884
0.0059115463,14.103551,10.309769,-128.89455
0.004460749,22.972666,16.438408,-89.38988
0.0069307513,36.16474,17.549707,-12.684026
0.014030715,21.809212,14.197086,-81.81962
0.0040506995,20.30692,19.09015,-94.73364
0.010632573,20.635294,15.321524,-66.744354
0.02343718,22.52301,23.394728,-26.375944
0.019245,29.680737,21.856236,-45.637703
0.06042364,37.96398,18.739689,0.6728642
0.006092983,18.770731,18.529396,-111.78692
0.01561523,24.476427,20.719496,-57.69456
0.026531769,8.543199,25.344156,-126.577835
0.0,0.0,30.207209,-201.0
