jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.004498352,20.611338,21.84377,-110.13682
0.075795345,42.433064,30.067944,-23.281986
0.02938723,34.30156,21.18014,-60.476025
0.009859515,16.860981,15.682692,-122.48665
0.0055880933,23.989807,23.082497,-105.9623
0.009189755,21.955954,9.5341625,-111.41868
0.0031332523,8.305368,13.553574,-161.05399
0.003531613,32.891174,20.916855,-66.71226
0.011082221,43.244762,22.174635,-4.4774556
0.025137972,44.042423,22.645374,-4.8519006
0.016823944,34.845814,26.553783,-57.012245
0.008435263,41.522556,16.184708,-12.305387
0.019946435,43.154167,22.989326,-7.045394
0.009145099,32.688854,23.607504,-44.556934
0.03203811,22.857674,11.705203,-105.30878
0.0053011314,25.651587,24.160975,-97.66316
0.016278027,22.068907,21.855442,-87.08089
0.029884608,34.325058,35.54275,-5.098143
0.011113327,8.781886,28.732224,-153.51022
0.0,0.0,29.903263,-201.0
