jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.012186752,17.534603,31.52367,-101.670265
0.0023234147,20.231228,29.90882,-82.70708
0.02593177,31.399734,29.883701,-15.320763
0.01752369,29.39867,19.39498,-52.559837
0.011849237,22.37733,5.709661,-125.625
0.0067343777,22.888943,28.267254,-66.188255
0.04201101,25.601095,30.58588,-23.854803
0.0625,3.6835501,25.471275,-180.2755
0.0,0.0,32.396683,-201.0
0.0,0.0,36.374786,-201.0
0.0,0.0,41.09075,-201.0
0.0,0.0,41.004486,-201.0
0.0010630667,7.7596416,29.602085,-154.8164
0.0,0.0,29.592346,-201.0
0.0,0.0,6.4959893,-201.0
0.013633975,13.63997,20.675743,-112.54785
0.002360234,1.8830299,29.839031,-189.33118
0.0,6.414605,15.248336,-154.77782
0.007918706,19.301672,30.338526,-85.18675
0.0,0.0,26.145649,-201.0
