jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,4.5868497,25.320528,-169.06952
0.029054891,25.203447,24.91839,-7.2764316
0.031364568,13.579326,15.984459,-99.30092
0.004424171,7.2320375,16.060743,-147.21797
0.003939639,16.860388,18.6555,-85.49974
0.006082397,4.8815346,25.937046,-157.66957
0.010064685,24.035833,18.82916,-27.405922
0.0,5.025016,10.1415615,-164.40948
0.008645338,26.523258,28.594528,-8.757944
0.03125523,25.194288,38.947952,-10.472695
0.013620535,25.070162,34.391354,-8.907571
0.025335645,24.542004,17.400728,-9.506243
0.005841033,13.812287,21.794857,-100.20024
0.013680562,23.522017,31.178627,-17.055466
0.01586748,22.34832,25.346508,-17.28161
0.015313655,20.789515,38.14984,-20.450436
0.013425029,20.653204,22.645617,-8.933791
0.009542162,10.07271,31.655552,-114.914795
0.022648336,7.3621645,34.386898,-141.7525
0.0,0.0,28.736473,-201.0
