jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,23.627048,-201.0
0.0,19.614515,5.2383885,-104.79704
0.012445131,39.075764,10.915104,-0.02732772
0.02141305,30.091656,14.9896,-57.57807
0.031076487,38.15713,13.8810005,-4.25153
0.014915674,31.242817,26.94785,-37.793087
0.0028778783,11.514289,14.816416,-138.87523
0.005414881,28.825064,8.279188,-65.90219
0.008708931,38.85276,18.072834,-13.659308
0.011572044,28.286983,19.007454,-49.033516
0.019789368,36.59517,17.112991,-12.377268
0.0065839086,17.87099,16.66878,-105.915886
0.008834997,36.88037,10.464062,0.53096956
0.0019631903,16.881374,12.202819,-109.40585
0.0048324266,15.2054405,8.315345,-128.24754
0.003293073,18.598457,14.344484,-112.156944
0.044373572,39.51251,28.419577,-21.193474
0.01175831,38.65206,13.575742,-3.4645064
0.027311761,32.723732,24.364786,-18.347944
0.0,0.0,30.350864,-193.01852
