jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,30.056553,-201.0
0.026241232,11.6686,14.703481,-127.50945
0.0,0.0,1.8506927,-201.0
0.0,0.0,19.120953,-201.0
0.006626986,36.476727,18.601248,-3.1645486
0.010665829,36.889618,27.132713,-3.4242628
0.0028812266,20.14988,10.806121,-90.62686
0.013453341,34.200924,22.053967,-1.9340984
0.0023485266,34.509552,42.52187,-5.715742
0.009003759,24.652668,28.518278,-76.75585
0.0,2.9759243,15.097715,-185.65517
0.011159273,36.903275,20.283596,-1.540455
0.020018807,18.007118,25.965828,-99.82084
0.0019993982,5.9029164,21.89834,-151.19069
0.0,0.0,28.888887,-201.0
0.0,0.0,28.283447,-201.0
0.0055637145,20.591635,13.5455265,-84.55887
0.0015639545,14.131909,19.30665,-117.724144
0.012566744,16.163918,26.19572,-99.730675
0.0,0.0,33.059017,-201.0
