jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,30.306545,-201.0
0.0010813591,16.444874,17.274536,-122.971016
0.0019748418,19.708525,25.014482,-101.867065
0.0018966944,13.186325,16.914455,-134.3657
0.012189439,26.079908,32.332973,-75.54148
0.0,3.1110651,12.961692,-186.42567
0.0013826403,9.417555,15.18229,-156.73753
0.0048142807,18.400003,3.7410507,-104.74795
0.047740724,39.77289,29.838957,-24.090553
0.0007682778,3.1730933,19.966969,-187.8863
0.0070856027,18.877264,26.082981,-118.467995
0.03901696,41.80273,28.832314,-32.593758
0.0044145924,33.044724,16.0674,-73.89696
0.0,3.4325144,27.820528,-184.76866
0.0094941575,46.180927,28.549635,-3.7159858
0.069827795,42.351723,14.727184,-12.67676
0.012631466,39.652584,35.620285,-35.164047
0.012039472,38.081974,25.581251,-27.207537
0.08260067,23.679647,27.002142,-74.41405
0.0024969866,4.296873,23.678104,-179.61067
