jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0034012583,21.76584,22.54935,-103.06063
0.013150929,35.532383,26.653881,-13.790701
0.0033331797,22.22743,23.322638,-82.64503
0.010664753,23.007915,21.627155,-83.50416
0.0024689108,21.911152,16.838564,-86.93426
0.012562105,24.477928,32.52608,-79.263084
0.002442066,18.39818,10.452207,-105.93828
0.0046176114,11.265345,18.137213,-141.81326
0.014227502,33.212414,14.829837,-28.816677
0.0149350595,34.43331,32.764015,-16.703077
0.014871801,36.255405,37.651474,-13.441385
0.041629497,37.80794,26.544884,-18.708755
0.061976522,38.16806,20.327177,-15.199786
0.038231265,40.031147,21.273945,-5.548929
0.014560933,38.942913,17.257046,-11.694391
0.013674292,36.457138,27.618876,-15.877283
0.024257097,35.14662,23.282192,-0.7690748
0.019747803,35.633068,21.866222,-22.761515
0.014162341,33.156864,34.68146,-18.973637
0.0037972252,12.670542,21.183836,-131.26663
