jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,21.501886,-194.5028
0.0048434953,33.663853,14.53382,-17.25541
0.012827079,21.260246,18.382421,-81.53313
0.06963133,41.94176,10.716382,15.920519
0.004957353,44.518456,11.711348,18.65283
0.008770633,36.821297,19.014858,-38.18828
0.0025185486,22.23034,19.920006,-93.909584
0.008061727,35.946026,12.61103,-25.456423
0.009015166,22.47506,21.475155,-93.65905
0.0068322695,17.929613,7.145751,-121.21061
0.009648951,25.496758,9.152339,-76.082115
0.007815083,25.155104,9.21217,-76.01624
0.028322777,34.52731,16.0103,-12.336729
0.04310992,35.101204,14.544109,0.23761664
0.0706893,44.269512,8.489788,14.691825
0.044970375,34.298805,8.102427,11.812634
0.05811078,29.611362,10.0295925,-12.402113
0.06857096,22.019318,20.674208,-21.40981
0.022189682,7.8817096,27.979446,-119.60006
0.0,0.0,32.744328,-201.0
