jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,2.8229415,32.875614,-186.70331
0.0151106445,34.63074,33.769836,-25.83026
0.020518223,32.671825,32.22828,-29.044395
0.08242798,39.28648,17.975115,-26.953058
0.0055159647,41.59913,20.098211,-17.691868
0.0029217794,22.010267,15.461041,-110.49038
0.0113397045,10.049584,-0.87873316,-153.7466
0.015310991,38.74679,14.841449,-0.7071171
0.0156038,39.6502,20.956789,-20.761787
0.024442641,38.194412,30.40845,-18.06436
0.007867179,19.370264,23.136848,-100.5
0.0033292153,25.414871,20.598429,-76.85853
0.0026727794,24.434126,8.755494,-74.4025
0.0080863265,36.846054,21.969416,0.2620884
0.0044033225,22.854036,14.068195,-72.23968
0.0,12.6479,17.10527,-136.17017
0.009083838,36.889217,12.8441305,1.6569228
0.0065707495,35.66202,4.4074345,-5.485767
0.029098285,26.05729,28.120497,-51.457157
0.0,0.0,21.160128,-201.0
