jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,36.060356,-201.0
0.0036028302,38.56844,29.185846,-40.709373
0.013828608,34.295494,29.756327,-61.98805
0.008979116,47.713303,21.721483,-25.467949
0.008073147,42.954395,34.269585,-34.688293
0.0,0.0,-6.153698,-201.0
0.022403168,27.481848,13.457583,-83.545975
0.0082039675,45.069916,20.494812,-23.586584
0.017746866,24.786818,41.00735,-86.20222
0.010295166,40.36394,32.979607,-8.93109
0.01686283,25.53022,29.884142,-77.97361
0.0041345595,19.286278,15.809851,-104.96095
0.022136966,36.558743,32.423355,-7.7009764
0.0082726935,36.314453,21.428759,-8.924681
0.0,3.4587007,28.713099,-178.66226
0.0051949727,33.731026,16.031965,-0.050954364
0.003576349,32.620865,12.188547,-0.23361665
0.021469485,32.5122,33.55611,-27.658405
0.02599541,21.292492,45.26529,-101.41
0.0,0.0,40.45339,-201.0
