jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0021739095,10.903453,23.20068,-144.45479
0.061829053,37.044636,22.665672,-17.997433
0.013102494,18.034407,15.193923,-99.86447
0.012336776,15.179277,12.871673,-115.4194
0.006839194,31.284752,22.162788,-38.830917
0.0006389477,8.974201,17.301773,-157.25671
0.021940101,30.728561,15.403401,-38.35148
0.0,4.9074993,-1.0685269,-176.59088
0.010597108,37.748455,13.575756,-3.2959487
0.006419382,36.815613,28.194546,-11.76259
0.022062037,37.03968,22.594028,-11.703262
0.010860171,35.625076,20.85196,-9.556627
0.003626617,22.005108,16.21841,-93.435974
0.013139322,41.277534,26.44163,-11.792484
0.009343477,36.479614,17.2981,-16.061909
0.009799668,33.080887,18.784714,-5.4161015
0.011352511,31.866272,19.345415,-3.2004452
0.008844073,23.008953,15.293302,-59.642586
0.0036361618,10.620916,22.940714,-149.08937
0.0,0.0,23.313906,-201.0
