jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,5.153448,22.041119,-179.07977
0.027112998,29.353872,17.590963,-59.784386
0.003080194,4.5265465,-0.15322566,-178.30336
0.00466565,19.132816,18.56363,-108.175446
0.058126435,42.08455,16.060978,-8.866032
0.0004232585,15.794239,17.316784,-140.8078
0.02851808,40.589878,15.488163,-16.166864
0.013665672,37.360374,22.019688,-6.510621
0.034518737,40.764046,33.123383,-36.35562
0.0,5.0961056,9.055691,-169.65096
0.010990544,35.331894,18.200481,-34.941967
0.0,0.0,18.560873,-201.0
0.0,12.61952,13.927642,-146.91245
0.015617672,33.38115,25.976044,-46.202316
0.0,0.0,25.741945,-201.0
0.004044425,30.088717,6.548426,-65.90355
0.013838331,37.980633,24.826878,-33.356018
0.017401451,27.330986,35.48728,-70.72248
0.007433258,25.460102,39.902542,-77.432396
0.0,0.0,33.88721,-201.0
