jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,3.5065272,11.5769005,-176.43921
0.033753023,25.950197,19.005096,-10.197017
0.016919786,19.09094,28.80652,-53.354992
0.0,3.4470153,9.406967,-173.23051
0.0075028064,15.338162,21.303474,-66.39069
0.02991914,23.461369,32.18535,-11.75868
0.006421097,7.1553507,22.925886,-150.38223
0.0,8.097163,23.815195,-142.43962
0.005933875,22.057337,16.199268,-42.108192
0.018308304,25.84735,25.412046,-5.777684
0.0069005615,10.155971,24.837101,-116.21552
0.0052253,11.010027,14.06891,-107.19166
0.0,0.0,1.6713499,-196.5947
0.013265519,21.54016,21.474152,-26.339571
0.0,4.866607,15.142709,-162.59842
0.011291489,18.535452,20.961725,-34.068108
0.014421191,16.879906,30.234211,-40.66567
0.002352866,4.067423,23.012049,-163.41675
0.023265487,15.28174,27.68265,-52.2355
0.0,0.0,28.614826,-201.0
