jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,28.39376,-201.0
0.001269452,16.156366,23.55679,-57.19086
0.00110459,2.3538387,23.067392,-179.45428
0.0,0.0,15.052338,-201.0
0.009976127,9.569055,12.937334,-113.7697
0.020039,23.284966,14.922157,-10.325996
0.010336157,11.027103,19.118143,-120.105606
0.0,6.395584,19.810894,-153.8469
0.02007455,19.7114,19.705572,-50.74532
0.005808601,11.463713,11.744314,-116.16293
0.0,2.3672507,3.6436315,-171.85776
0.01146497,8.002619,11.778638,-127.559166
0.0,11.02144,4.00006,-118.26784
0.0071009765,15.36293,24.50344,-78.87173
0.007486037,17.462921,10.633105,-50.32487
0.009242069,11.717941,15.194529,-81.41716
0.0051048216,12.073147,23.081316,-78.3058
0.022537723,16.262617,25.089043,-30.286394
0.0,1.8192706,30.740715,-182.22502
0.0,0.0,38.14445,-201.0
