mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz
23.002502,28.97075,16.27397,8.459896,0.0,0.0
22.384407,28.294685,15.493397,8.5618515,0.0,0.0
23.41036,27.597277,14.6755705,6.582247,0.0,0.0
23.993498,28.734327,15.874832,7.775875,0.0,0.0
23.605352,30.09107,15.272622,6.1990867,0.0,0.0
21.551691,30.247786,14.308746,8.147243,0.0,0.0
20.669624,30.217676,11.932563,8.0770235,0.0,0.0
20.337286,27.713404,11.695076,7.7426014,0.0,0.0
20.807032,26.590303,11.593575,6.8821507,0.0,0.0
21.00075,25.754652,13.2237015,6.7834377,0.0,0.0
22.403273,26.72828,12.459946,9.856957,0.0,0.0
22.231726,27.641722,14.010708,11.813538,0.0,0.0
22.37179,28.603447,14.00434,11.596818,0.0,0.0
20.621187,27.73958,15.271592,7.9043026,0.0,0.0
19.757132,26.994537,13.461231,8.673018,0.0,0.0
19.35538,28.050009,13.643979,7.3022256,0.0,0.0
20.827787,29.459433,15.206657,12.370633,0.0,0.0
20.933695,30.481585,15.502113,9.959556,0.0,0.0
20.521423,28.453787,12.578064,9.645129,0.0,0.0
19.662663,27.55716,8.7711525,6.903895,0.0,0.0
20.406927,26.501024,10.506538,7.354027,0.0,0.0
20.361982,27.802465,12.881859,10.274189,0.0,0.0
20.817743,28.752165,15.73391,9.582525,0.0,0.0
21.21267,29.032364,12.924207,8.531682,0.0,0.0
21.6736,30.67868,13.246613,5.870153,0.0,0.0
22.300623,31.562937,13.502758,4.815826,0.0,0.0
22.024254,28.497816,15.662159,6.024965,0.0,0.0
21.67137,21.145428,16.626314,10.482826,25.323866,0.0
21.198114,14.208327,22.286158,16.320772,25.364769,0.0
20.860552,16.11022,29.61149,17.256159,25.462563,0.0
21.071497,18.522766,36.31847,13.97372,25.597725,0.053348385
19.612717,21.312845,42.232876,8.481583,25.741186,0.035743386
17.765535,20.422028,45.93281,6.799806,25.950544,0.010211376
14.994723,20.128582,50.658066,3.6534214,26.448572,0.01576993
13.553931,17.951937,50.485455,2.446771,27.050491,0.023388201
12.651245,14.9693575,52.51697,0.26362577,27.699463,0.023388201
14.130816,12.073987,52.13571,1.2836493,28.281431,0.065090664
15.721677,10.722851,50.84302,1.6888132,28.903984,0.06105828
17.89119,9.804238,47.563736,5.507588,29.458662,0.05702589
18.575064,8.493655,44.77833,5.327605,29.696457,0.011291048
18.990301,7.2795863,44.150604,4.859884,0.0,0.0
18.392855,4.89986,43.425903,0.5433346,0.0,0.0
17.162083,1.2787254,40.661144,0.77425766,0.0,0.0
18.117857,-2.0245526,34.6011,-1.6494397,0.0,0.0
20.539968,-2.8681812,26.895187,-5.04067,0.0,0.0
23.810732,-4.234594,17.256704,-5.9148955,0.0,0.0
25.697542,-7.1270976,9.733069,-3.9313564,0.0,0.0
25.451574,-12.163261,0.013784726,-0.017953664,37.19699,0.0
27.304497,-12.999372,-6.403544,2.850036,37.272327,0.0
29.1629,-11.362454,-15.242695,1.1173782,37.422405,0.0
32.79659,-8.141364,-21.330141,0.12685704,37.474297,0.021979993
34.594166,-6.9300475,-25.009176,-3.9247854,0.0,0.0
35.30202,-6.47358,-23.963549,-2.0950716,0.0,0.0
34.871178,-8.05012,-25.160543,-7.7329392,0.0,0.0
35.65986,-6.4404488,-24.777472,-9.275929,0.0,0.0
35.869934,-4.591414,-25.704458,-11.147377,0.0,0.0
36.195705,-0.3660986,-22.942835,-13.093678,0.0,0.0
35.855118,1.5985895,-20.168104,-14.023171,0.0,0.0
32.094585,3.2785823,-11.129542,-17.355978,0.0,0.0
27.160347,2.7755508,0.74923736,-11.103467,0.0,0.0
21.37773,0.52606386,7.922704,-11.280314,0.0,0.0
17.314909,2.2899768,11.365603,-8.2273245,0.0,0.0
16.450325,4.885854,13.224986,-10.724835,37.017105,0.0
19.019114,10.300687,15.689092,-11.114821,37.095825,0.008785658
25.590322,8.798244,9.374444,-16.02147,37.290726,0.015065919
30.49856,6.5506787,2.115454,-19.90098,37.538383,0.01535102
31.093714,0.1480937,-5.408545,-22.852285,37.74023,0.015458617
27.834,-5.3379555,-8.522514,-20.93384,37.7901,0.00957342
25.289833,-9.756413,-9.237908,-16.705118,37.644974,0.010822336
22.597067,-12.423585,-6.18294,-15.704427,37.43272,0.009196919
21.870798,-11.850541,4.2322054,-13.289337,37.20062,0.009085026
21.887636,-9.304918,12.332474,-12.688572,37.020252,0.0069187214
22.673935,-6.5987,17.207178,-10.8460245,36.89215,0.006691128
23.396486,-3.3327112,19.341791,-13.67244,36.844814,0.0072120107
23.657278,-1.851357,21.84226,-17.225945,36.871372,0.00547513
24.033804,0.045050997,24.430353,-20.318861,36.916027,0.0046838587
24.762466,1.9346668,24.325262,-22.985891,36.968872,0.001131462
24.698103,3.566304,24.209585,-23.89444,37.099632,0.0015447717
24.940575,4.3080964,26.140692,-20.408129,37.192432,0.0026676934
26.371101,6.6639752,27.556398,-19.329226,37.233746,0.0054954155
28.941778,8.808133,28.224037,-14.613297,37.148243,0.011471053
31.117563,13.642505,25.67243,-17.628057,37.082687,0.012458137
31.923012,15.200355,25.133505,-15.0839815,37.098614,0.009801886
30.03533,16.657457,28.743216,-10.863819,37.167248,0.0078738965
28.127396,17.994919,33.588676,-2.9701347,37.22414,0.00805803
25.309675,16.488768,38.09233,3.9114182,0.0,0.0
21.021372,15.1749525,41.96587,4.2360234,0.0,0.0
15.041247,10.664654,42.87212,-2.3286235,0.0,0.0
12.709221,9.742001,43.430965,-5.5639515,30.067566,0.0
13.770658,9.344644,39.99961,-4.9160304,29.984018,0.0
18.04096,12.029296,38.06482,1.6065989,29.770164,0.0
19.583982,14.203072,33.479836,2.804632,29.623999,0.021124791
19.080708,17.171015,29.680618,0.35111555,29.527534,0.021124791
15.290104,22.680664,26.56024,-2.983114,0.0,0.0
10.273041,29.200556,26.487257,-6.467293,0.0,0.0
5.120983,33.412674,28.314728,-8.14401,0.0,0.0
-0.13894892,32.98541,28.376013,-7.4875298,0.0,0.0
-3.8503075,30.82247,26.531507,-6.476021,0.0,0.0
-5.3099847,29.142965,22.38165,-7.3597198,33.414078,0.0
-0.99661523,26.659668,19.92741,-6.5662017,33.4856,0.0
8.287662,21.269798,14.862666,-11.464302,33.634922,0.0
19.261831,14.685337,5.8363433,-19.030622,33.76624,0.0
27.128614,9.589351,-2.747505,-31.939203,33.85115,0.02383645
29.480125,6.008783,-7.9655776,-39.627758,33.89814,0.022769934
31.096802,4.659426,-10.304866,-46.381718,33.943317,0.014150277
31.9478,3.8040879,-12.084588,-48.31011,34.08,0.012365124
32.16274,5.921307,-14.766988,-51.32129,34.28827,0.0065763597
31.70192,8.001634,-13.111272,-51.505512,34.449493,0.0042729476
30.191864,7.808492,-14.60601,-53.459187,34.480267,0.00477518
29.647934,6.666052,-13.408864,-52.07684,34.39993,0.00755766
29.24965,6.5436273,-14.126439,-51.34157,34.31168,0.0075017367
31.702612,9.838111,-10.649398,-48.64619,34.223194,0.006649216
35.28831,12.889791,-7.527041,-47.85632,34.085026,0.0039730524
37.62814,14.696109,-4.1215534,-40.440823,33.748875,0.0040615606
38.106544,14.994598,3.9568732,-31.063993,33.355446,0.006837589
37.283203,15.130439,11.056397,-18.949022,33.002872,0.008957036
36.89291,15.712003,16.677229,-14.351165,32.822018,0.014032227
37.43992,18.05481,15.756531,-20.236982,32.672306,0.020153182
38.646236,20.817337,12.264083,-27.075274,32.458878,0.027671428
39.6106,23.12361,9.519821,-33.369347,32.245216,0.025276408
39.02472,22.957596,7.307068,-29.277666,32.095978,0.017547084
37.6254,21.75374,5.825748,-28.68236,32.011005,0.01203045
36.085476,19.262928,2.0496817,-29.515028,31.921717,0.008330544
34.66799,14.664528,-4.0825677,-32.311405,31.742022,0.00666089
34.412937,12.479991,-6.6990676,-30.078238,31.646759,0.002014962
31.166407,14.508687,-3.0495167,-23.422342,0.0,0.0
23.765114,22.67103,4.914966,-19.696386,0.0,0.0
12.363204,27.463984,11.856999,-20.756315,0.0,0.0
4.3792577,30.11693,13.657082,-22.161448,0.0,0.0
1.8777736,29.006752,16.856651,-18.001375,0.0,0.0
2.59544,29.359749,17.769323,-12.628898,0.0,0.0
4.072215,28.09192,17.565214,-7.9690957,0.0,0.0
6.410189,24.585737,15.168892,-9.555602,0.0,0.0
9.140557,23.75431,15.895275,-7.782101,0.0,0.0
9.983657,22.84153,19.470078,-6.6761737,0.0,0.0
9.420058,23.729843,19.396816,-1.638554,0.0,0.0
7.6162944,21.742224,15.706268,0.22452296,0.0,0.0
4.2098775,21.178698,9.2213335,0.90389544,0.0,0.0
-1.1756101,20.823738,4.845934,1.4302754,0.0,0.0
-4.0068445,20.38101,3.5342102,7.393461,0.0,0.0
-4.6705985,17.316772,4.240442,10.132938,0.0,0.0
-1.9402016,13.37404,4.7306743,14.303967,0.0,0.0
0.051116228,10.400572,2.2181547,11.357593,0.0,0.0
1.5033101,9.136864,-0.1145312,14.341179,0.0,0.0
1.532463,8.728447,-2.926056,11.866486,0.0,0.0
0.8128333,9.617183,-0.7538894,10.232789,0.0,0.0
-0.40595183,7.7335057,-1.6567936,8.058894,0.0,0.0
-0.5036785,8.80398,-0.45888522,8.841687,0.0,0.0
0.16090553,6.901155,-5.0531335,8.683953,0.0,0.0
2.1970565,9.643767,-2.4672039,9.194594,0.0,0.0
3.7216206,10.383491,-1.1197542,10.113135,0.0,0.0
3.4939392,12.235848,2.8145416,11.646286,0.0,0.0
3.421932,12.236583,1.467081,8.648011,0.0,0.0
1.9883245,12.212234,2.739809,5.774858,0.0,0.0
1.6723347,12.39206,3.7123928,5.6985106,0.0,0.0
1.3107607,14.430191,2.7383778,4.575296,0.0,0.0
1.9165491,15.856735,3.66738,4.432876,29.577888,0.0
7.686586,18.990227,3.307434,4.511444,29.5868,0.0
17.997482,20.567589,4.3745494,1.1123298,29.588074,0.0
28.651453,22.71327,2.2893436,-8.39924,29.544388,0.0
34.279606,24.862503,1.0680847,-23.806376,29.436228,0.02984915
35.228848,26.401674,3.0392838,-34.640728,29.301321,0.023604453
35.979275,27.73552,3.9286535,-41.41395,29.227518,0.013929027
35.871,27.225586,6.5197964,-41.448452,0.0,0.0
35.575626,27.672003,6.7710366,-44.158184,0.0,0.0
