mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz
22.187506,20.947754,10.130546,9.186633,0.0,0.0
21.113981,21.894073,8.505535,7.9548755,0.0,0.0
19.429327,23.131966,6.340528,6.9456635,0.0,0.0
21.218401,25.445616,5.8921585,3.85032,0.0,0.0
20.884056,26.409233,8.224784,7.5216465,0.0,0.0
22.6384,27.028244,11.683503,7.54841,0.0,0.0
22.39194,26.68373,13.940648,10.858314,0.0,0.0
22.417229,26.684708,13.706386,9.32677,0.0,0.0
22.228022,26.786955,13.21448,8.458538,0.0,0.0
23.2268,28.06357,13.201486,7.157127,0.0,0.0
23.842653,27.863615,14.2142725,4.334118,0.0,0.0
23.276155,26.38386,13.514183,7.8406396,0.0,0.0
22.017256,25.110743,13.032268,9.964002,0.0,0.0
22.955114,26.52947,12.134591,10.829009,0.0,0.0
22.464926,28.611158,15.382588,8.588437,0.0,0.0
23.30633,29.819181,15.599286,6.158439,0.0,0.0
21.753473,28.65542,15.347561,6.3814645,0.0,0.0
21.481476,29.686018,13.256846,3.5856478,0.0,0.0
20.936354,30.49375,13.787685,4.611686,0.0,0.0
22.178564,31.934448,14.489437,6.689055,0.0,0.0
22.811197,30.381378,12.903632,8.003266,0.0,0.0
22.424438,29.721361,11.688869,7.6003394,0.0,0.0
22.64833,29.959085,14.253362,5.4822884,0.0,0.0
23.218714,30.029974,14.619308,6.3715057,0.0,0.0
22.828552,28.119719,14.5982485,6.5860276,0.0,0.0
22.54627,27.862923,13.065053,8.99804,0.0,0.0
22.461754,27.827383,11.481773,11.146664,0.0,0.0
22.59184,28.792974,11.232544,10.2472105,0.0,0.0
22.302048,27.880547,10.581956,7.8344,0.0,0.0
20.253458,26.530954,14.354919,5.3134284,0.0,0.0
19.965094,25.7025,13.486239,6.50205,0.0,0.0
19.896364,25.51462,12.79391,5.4885902,0.0,0.0
20.81432,27.112661,11.666379,7.078331,0.0,0.0
17.439383,28.093256,10.253916,5.7978,0.0,0.0
14.484309,25.210367,9.707629,6.7838116,0.0,0.0
10.927129,20.603132,13.260364,7.1299324,0.0,0.0
12.08992,16.655313,19.53624,5.6337757,0.0,0.0
14.504277,9.395718,23.973328,2.178584,26.53397,0.0
20.26045,2.2846072,20.362986,-8.115144,26.557817,0.0
23.668966,-7.7845054,13.6067,-16.596127,26.66527,0.0
24.227655,-12.052799,5.995381,-24.884676,27.26915,0.0108890515
23.568216,-15.905408,0.89998937,-21.350037,27.890825,0.010889051
25.0905,-15.629598,-1.2799398,-17.881117,28.490614,0.010889051
26.878525,-14.675716,-0.6889937,-12.731158,28.786865,0.011897427
29.024467,-11.510573,-0.006488783,-11.383611,29.194801,0.022323152
30.186098,-9.90524,4.4488535,-8.029463,29.606575,0.033296388
31.592226,-6.5841866,7.4717445,-4.033578,29.958399,0.043261245
32.384243,-2.8526223,11.358063,-7.328251,30.237,0.030832447
32.246433,-0.12632717,12.319191,-9.101807,30.467215,0.026239479
30.997398,0.5429968,12.421715,-9.74239,30.574884,0.019867586
29.275314,2.2817984,16.093618,-3.7520554,30.637995,0.023461336
29.845907,6.1085815,19.534676,0.8606272,30.634588,0.021942548
30.149849,11.183475,23.851625,5.9682565,30.607512,0.02240096
30.051008,16.382727,23.592432,10.711105,30.551529,0.025770895
25.784058,21.87367,21.298418,12.168897,0.0,0.0
21.212109,25.955374,18.11793,12.397292,0.0,0.0
16.462925,30.06597,17.796175,10.072716,0.0,0.0
12.275477,32.83089,17.623505,10.234384,0.0,0.0
10.075055,35.33186,17.106682,7.755217,0.0,0.0
8.291776,33.688618,16.470469,7.1502376,0.0,0.0
8.8684845,30.207506,15.613399,8.018588,0.0,0.0
11.405673,26.648558,20.157907,11.799522,0.0,0.0
13.558171,24.655912,24.64446,16.025293,27.665447,0.0
15.310359,22.176893,32.831623,20.753256,27.691338,0.045807354
15.790507,19.792093,36.097797,25.978685,27.702316,0.04293674
17.953367,17.191875,38.49341,27.37964,27.671167,0.042533357
19.604647,15.825538,37.207012,25.594477,27.585777,0.048483137
22.401651,16.121035,35.90202,23.591742,27.539825,0.054126956
24.12475,16.86568,32.108715,22.55626,0.0,0.0
25.031967,17.308655,28.872246,21.928581,0.0,0.0
24.657211,16.522371,27.37184,21.228388,0.0,0.0
23.7866,15.232334,27.039316,19.464231,0.0,0.0
22.263914,14.564297,23.605469,17.293959,0.0,0.0
17.079569,17.339481,19.417074,12.209709,0.0,0.0
10.51171,21.134706,15.409932,13.815965,0.0,0.0
4.9509683,26.325844,14.334382,14.971875,0.0,0.0
0.8138996,28.91426,14.282448,13.5686455,0.0,0.0
-1.1671919,29.5493,14.098086,11.398308,0.0,0.0
-2.5172882,28.030905,14.062541,7.296436,0.0,0.0
-3.301362,28.045523,16.288748,12.108365,0.0,0.0
-4.364928,27.648712,18.629087,12.80265,0.0,0.0
-4.9545865,27.496183,20.63668,14.579304,0.0,0.0
-2.0611272,26.819864,21.874222,8.904359,24.7257,0.0
4.403433,23.858568,21.967062,5.809048,24.699549,0.032252826
12.217869,20.493563,25.23678,1.464428,24.683334,0.032252826
19.664696,11.087112,20.956974,-3.9699469,0.0,0.0
23.540092,4.0846934,17.174501,-10.027599,0.0,0.0
23.910166,-5.397205,10.468047,-9.872621,0.0,0.0
22.46093,-12.664172,5.901608,-6.1752343,0.0,0.0
21.098541,-19.192904,0.97742397,-2.934535,0.0,0.0
21.152908,-21.78959,-4.1921945,-5.852899,0.0,0.0
21.39847,-23.333307,-9.286475,-6.584659,0.0,0.0
22.100485,-24.034582,-11.936292,-7.8061237,0.0,0.0
23.225525,-23.079605,-11.6925125,-4.92242,0.0,0.0
25.468256,-19.583744,-11.1550665,-6.0081882,0.0,0.0
26.889847,-15.812299,-8.721259,-5.792558,0.0,0.0
29.000677,-13.775027,-6.8712335,-5.063523,0.0,0.0
28.826815,-13.405305,-4.4944615,1.3575579,0.0,0.0
28.981943,-13.9846525,-6.91328,3.840461,0.0,0.0
28.42394,-11.965953,-10.771507,5.4040027,0.0,0.0
29.128067,-8.341885,-9.122809,3.3627403,0.0,0.0
29.532152,-4.0308056,-9.944197,1.3085567,0.0,0.0
29.988276,-0.42980623,-8.969783,3.0121171,0.0,0.0
29.301477,3.2231264,-9.600976,2.9728003,0.0,0.0
28.55303,6.828852,-9.586404,6.1773515,0.0,0.0
27.05887,9.178908,-10.400134,0.5538006,0.0,0.0
25.076311,8.663493,-8.854438,-0.17796786,0.0,0.0
27.216019,12.348226,0.2739687,-0.15915982,27.283798,0.0
28.753754,13.77843,10.810775,-0.5028971,27.183014,0.0
30.01384,16.889662,22.158289,-1.9884001,27.02729,0.0
27.682304,15.817618,30.751694,-4.2595506,26.914045,0.028213061
26.960571,15.621745,34.66319,-1.994587,26.817734,0.025094353
27.818262,13.914422,29.386292,-4.2307887,26.687246,0.016956594
30.062195,13.482299,22.227844,-6.8594995,26.391031,0.019453114
31.13926,14.449866,17.643143,-7.5706687,26.155382,0.015404173
32.292797,18.167444,16.262539,-4.2944026,26.053703,0.013956559
31.928482,22.588104,18.339449,-1.4887558,26.343605,0.021217816
32.253147,26.36795,19.09218,0.34813693,26.73216,0.021686276
33.268276,27.920012,18.045282,-2.5162477,27.065203,0.023428677
34.70654,26.92357,11.869594,-6.8626857,27.228418,0.015342887
36.136055,24.097425,8.543278,-16.724716,27.290369,0.020463914
36.824314,18.169746,5.245324,-18.269365,27.2657,0.015809402
35.984253,12.405873,4.672792,-19.76197,27.103249,0.010569652
35.94424,8.757065,1.3000995,-13.26918,26.925148,0.006532522
34.52524,9.300757,1.1436342,-9.312916,26.809341,0.0068723103
33.24882,8.514577,0.051567897,-8.6252775,0.0,0.0
31.390106,6.8108153,1.7008468,-4.7524977,0.0,0.0
29.776213,2.1697197,5.8004265,-3.1864693,0.0,0.0
30.12811,-1.763457,8.101736,3.946269,0.0,0.0
29.626291,-6.984289,5.906298,6.4943733,0.0,0.0
29.291052,-11.8898325,0.5693932,8.368169,0.0,0.0
27.11477,-16.032623,-1.3583943,11.041767,0.0,0.0
26.096771,-16.966545,-0.95763016,10.559358,0.0,0.0
26.0073,-17.249907,1.685203,11.710332,0.0,0.0
25.741465,-15.910175,1.611372,1.5980982,0.0,0.0
25.131104,-15.958984,1.0460044,-3.7543056,31.778973,0.0
23.586527,-16.164282,-2.8846195,-9.236661,32.00727,0.0
23.504293,-18.10644,-5.113314,-7.1075635,32.47632,0.0
24.726786,-17.157822,-6.031269,-10.71442,32.828358,0.0
