jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,31.73386,-201.0
0.0,0.0,27.827284,-201.0
0.0,0.0,25.355824,-201.0
0.0,0.0,25.730574,-201.0
0.0,0.0,26.433886,-201.0
0.0038681026,7.3019137,19.852957,-139.00896
0.007496532,26.397745,20.53146,8.984902
0.009127432,22.849745,18.044373,-41.535362
0.0068118935,11.997826,17.024698,-116.51304
0.012301191,15.054875,18.250057,-77.35042
0.0,0.0,15.480881,-201.0
0.0,0.0,10.270576,-201.0
0.0,0.0,17.45685,-201.0
0.0,0.0,18.433764,-201.0
0.0,0.0,22.555302,-201.0
0.0,0.0,29.680233,-201.0
0.0,0.0,29.350485,-201.0
0.0,0.0,30.117937,-201.0
0.0,0.0,30.042017,-201.0
0.0,0.0,28.720364,-201.0
