jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,32.786438,-201.0
0.0,0.0,31.333616,-201.0
0.0,0.0,32.085613,-201.0
0.0,0.0,31.252953,-201.0
0.0,0.0,30.771141,-201.0
0.0,0.0,30.754461,-201.0
0.008888946,22.70613,28.301638,-19.513496
0.0009316075,5.6687903,16.154903,-154.67047
0.0068080006,23.864515,21.350645,-26.776068
0.0036034216,5.846295,21.0881,-151.00966
0.015617486,16.716866,26.082468,-69.54014
0.0052489704,15.009094,23.138428,-88.04628
0.017584614,12.931214,30.303007,-92.7931
0.0032626686,7.1712537,33.49134,-141.74362
0.0068594282,8.19815,25.573818,-130.86385
0.0,0.0,25.559694,-201.0
0.0,0.0,23.66456,-201.0
0.0,0.0,27.14627,-201.0
0.0,0.0,29.242474,-201.0
0.0,0.0,30.889454,-201.0
