jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,29.068605,-201.0
0.0,0.0,31.270538,-201.0
0.0,0.0,33.437046,-201.0
0.0,0.0,33.155247,-201.0
0.0,0.0,35.756344,-201.0
0.0032845184,31.970354,18.602797,-11.286062
0.0073005664,21.991095,28.695196,-78.19865
0.0040640426,19.954557,20.199465,-88.964485
0.0108153215,35.478672,34.26606,-19.245794
0.013686663,35.795803,24.709522,-8.092754
0.009995265,34.28577,31.248583,2.354232
0.0052011185,19.169552,23.059675,-86.7295
0.0007708986,9.4494095,19.047338,-141.71085
0.0178159,32.48191,30.6002,-3.9682078
0.026269939,29.459078,22.270218,-16.622683
0.007896087,16.7468,23.498003,-91.612625
0.0,0.0,35.3556,-201.0
0.0,0.0,31.602625,-201.0
0.0,0.0,32.52364,-201.0
0.0,0.0,32.669544,-201.0
