jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,32.874702,-201.0
0.0,0.0,30.350864,-201.0
0.0,0.0,31.53849,-201.0
0.0,0.0,31.138163,-201.0
0.0,0.0,29.958721,-201.0
0.002940726,7.1113057,19.985735,-155.934
0.0189487,31.942965,21.231668,-7.884191
0.0128134,12.39824,28.07472,-129.96344
0.012320184,28.170647,25.002235,-22.96113
0.0077846916,20.405674,22.562527,-64.82392
0.0058097895,13.800772,18.375149,-105.536064
0.0065438235,30.647488,30.46997,-4.685261
0.007190213,25.461702,24.429016,-33.008205
0.0,0.0,1.8153667,-201.0
0.0,4.6772914,14.992128,-172.36513
0.015496606,31.326033,32.47086,-8.251206
0.0006500646,5.768021,34.89915,-155.23595
0.0014227463,4.8427444,33.409557,-153.19661
0.0,0.0,31.551239,-201.0
0.0,0.0,33.862465,-201.0
