jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,27.171734,-201.0
0.0,3.7781093,27.500202,-182.35565
0.006739989,16.700031,28.525438,-118.22229
0.0,0.0,12.535246,-201.0
0.035660572,18.643293,24.096064,-63.809944
0.044808365,38.475822,28.930597,1.6666956
0.0048483023,8.547941,25.346962,-159.37244
0.00565588,15.190435,28.623575,-129.31987
0.0,0.0,22.910978,-201.0
0.0,0.0,25.316027,-201.0
0.0,0.0,8.701327,-201.0
0.0036619683,4.7810507,19.067429,-164.46468
0.014310552,24.03431,30.919325,-69.13365
0.011791292,19.756708,23.233685,-104.76343
0.0,0.0,26.11934,-201.0
0.0,0.0,20.975086,-201.0
0.0,0.0,25.383202,-201.0
0.0,0.0,27.945684,-201.0
0.0,0.0,27.167868,-201.0
0.0,0.0,29.417246,-201.0
