jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,33.54742,-201.0
0.0,0.0,34.16549,-201.0
0.0,0.0,30.9756,-201.0
0.002895248,9.595386,22.647297,-146.72415
0.0075807823,17.225786,22.857513,-119.18006
0.0138945915,26.782642,20.206081,-76.62127
0.011597842,20.45966,18.579206,-84.26808
0.015394712,32.428696,19.76658,-21.437632
0.014972921,21.93313,24.625406,-66.158485
0.009561079,20.379923,22.78807,-88.45386
0.016974816,21.451628,19.280695,-89.189156
0.014947522,12.012797,23.839174,-138.6306
0.008401865,7.4585757,32.791496,-158.75174
0.0066586337,17.004332,33.997047,-101.98468
0.0022820428,11.037002,24.169378,-133.28427
0.004859134,16.862034,30.024998,-101.48608
0.0,0.0,26.132395,-201.0
0.0,0.0,30.416706,-201.0
0.0,0.0,32.25686,-201.0
0.0,0.0,31.924028,-201.0
