jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,32.517895,-201.0
0.0,0.0,32.359188,-201.0
0.0,0.0,29.531471,-201.0
0.0,0.0,31.119263,-201.0
0.0035131038,5.560388,23.499311,-159.36407
0.016588433,24.325354,31.887905,-26.901428
0.0041182893,15.668595,27.508448,-84.05675
0.0048496034,23.923117,23.328571,-46.95324
0.0,0.0,22.351086,-201.0
0.0035024798,11.0271015,32.592182,-125.06745
0.05858796,15.049072,34.661476,-76.25988
0.0005974416,1.8165264,32.26376,-186.65886
0.0059741554,14.200969,31.926115,-94.20316
0.015104314,28.660093,31.43889,-4.178801
0.010439992,25.993235,37.417873,-29.900019
0.007506729,3.7767081,30.100168,-175.6326
0.0,1.5627614,23.67916,-187.6
0.007109269,3.1184878,26.154219,-175.11847
0.0,0.0,26.824123,-201.0
0.0,0.0,32.50521,-201.0
