jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.009360506,2.8067286,36.532475,-172.3931
0.0,0.0,34.14763,-201.0
0.0,0.0,13.081731,-201.0
0.0,0.0,0.6729458,-195.79626
0.005639657,17.003687,32.1193,-94.37844
0.0,0.0,24.901674,-201.0
0.0,0.0,9.4760275,-201.0
0.0,0.0,17.476694,-201.0
0.0,0.0,1.5408108,-201.0
0.0,0.0,-4.9132705,-201.0
0.0040905247,9.514892,25.099977,-153.52916
0.051593874,32.70228,22.227955,-32.922703
0.0,0.0,14.771167,-201.0
0.0,0.0,5.328449,-201.0
0.0,0.0,13.2165165,-201.0
0.0,0.0,32.532005,-201.0
0.0,4.261875,28.939974,-139.21101
0.0031720411,2.0039885,33.531578,-171.94206
0.0,0.0,33.5305,-201.0
0.0,0.0,36.892437,-201.0
