jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,29.199266,-201.0
0.0039137118,17.192488,19.818003,-67.03412
0.015221045,27.638487,25.230108,4.952509
0.010589891,25.843542,29.159966,-14.4952
0.009489171,14.675321,33.342762,-86.39657
0.0025237736,8.937328,25.478096,-130.56581
0.0011138194,4.4268594,17.957418,-165.79558
0.0025056687,8.888253,24.61632,-120.999794
0.007098688,8.315501,31.621239,-143.78645
0.0,0.0,25.991747,-201.0
0.0,0.0,24.581163,-201.0
0.0,0.0,29.791471,-201.0
0.0,0.0,29.824196,-201.0
0.0,0.0,29.75292,-201.0
0.0,0.0,31.3322,-201.0
0.0,0.0,32.49272,-201.0
0.0,0.0,30.429535,-201.0
0.0,0.0,29.30504,-201.0
0.0,0.0,32.56703,-201.0
0.0,0.0,32.625557,-201.0
