jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,32.861423,-201.0
0.0,0.0,34.496098,-201.0
0.0,0.0,32.349377,-201.0
0.0069346074,19.202946,20.429016,-97.63028
0.0051030293,36.160557,20.327332,-11.36001
0.0063880724,37.456486,21.784292,-16.548
0.007828592,36.525265,23.626066,-8.319989
0.012727674,35.43919,32.199207,-6.956231
0.018328939,36.10964,12.304725,-0.59028476
0.004386912,11.087355,18.484785,-145.41301
0.021527834,30.372372,25.978977,-17.10655
0.0094198,32.975716,24.26019,-6.803056
0.0065653953,27.181376,15.076834,-41.862503
0.0,0.0,16.905169,-201.0
0.0,0.0,30.66489,-201.0
0.0,0.0,33.467777,-201.0
0.0,0.0,28.89529,-201.0
0.0,0.0,32.92501,-201.0
0.0,0.0,31.711283,-201.0
0.0,0.0,29.329273,-201.0
