jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,31.22289,-201.0
0.0,0.0,30.806633,-201.0
0.0,0.0,28.599941,-201.0
0.0,0.0,27.85719,-201.0
0.0,0.0,30.834908,-201.0
0.0,0.0,31.477684,-201.0
0.0034630287,6.8041377,23.37278,-146.05447
0.009885155,11.296604,23.427608,-108.68338
0.0007416995,4.9479003,22.144615,-158.58441
0.00994753,23.38031,32.424473,-0.13006383
0.00518644,23.21257,33.0037,-6.0297875
0.0015391263,7.3752236,33.21306,-135.76857
0.01084005,13.390946,33.86469,-78.26979
0.0,0.0,22.91112,-201.0
0.0,0.0,20.764587,-201.0
0.0,0.0,31.153572,-201.0
0.0,0.0,23.273424,-201.0
0.0,0.0,28.327742,-201.0
0.0,0.0,28.33943,-201.0
0.0,0.0,30.942705,-201.0
