jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,31.062334,-201.0
0.0,0.0,30.251451,-201.0
0.0,0.0,29.55985,-201.0
0.0,0.0,25.526352,-201.0
0.0041537504,13.791003,26.339296,-70.70734
0.009677153,22.057526,33.658756,-0.77428335
0.008573664,17.594482,32.958557,-42.49797
0.007899479,9.641687,30.707842,-106.53409
0.0,0.0,30.053955,-201.0
0.0,0.0,33.000877,-201.0
0.0,0.0,30.484514,-201.0
0.0,0.0,31.084631,-201.0
0.0,0.0,25.742493,-201.0
0.0,0.0,31.419447,-201.0
0.0,0.0,30.848177,-201.0
0.0,0.0,29.100895,-201.0
0.0,0.0,30.416939,-201.0
0.0,0.0,31.161205,-201.0
0.0,0.0,33.15705,-201.0
0.0,0.0,29.839113,-201.0
