jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,22.996557,-201.0
0.0,0.0,31.379211,-201.0
0.0,0.0,30.736273,-201.0
0.0,8.498204,32.21835,-153.79459
0.02192942,34.782314,20.57395,-1.7668962
0.0050737294,23.160006,9.657526,-70.75444
0.0064171273,11.965958,20.114355,-136.91328
0.009393034,18.316162,19.810482,-116.48541
0.009710691,35.302624,34.087543,-6.742082
0.0024304371,34.60072,24.53315,3.1699946
0.0048212004,33.953926,26.045614,5.3336654
0.008207466,18.203913,28.986374,-110.21233
0.014242812,33.3223,41.462772,-6.4104743
0.014970425,27.66287,29.338491,-41.36917
0.0014602095,2.7579563,31.60711,-184.89986
0.0030436025,12.906194,37.061146,-117.644005
0.0022292358,12.060052,34.295742,-118.437775
0.0,0.0,30.924278,-201.0
0.0,0.0,25.703327,-201.0
0.0,0.0,29.16059,-201.0
