jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,30.803947,-201.0
0.0,0.0,24.354916,-201.0
0.0,0.0,22.219807,-201.0
0.0,0.0,27.67754,-201.0
0.0,0.0,29.357716,-201.0
0.0022860724,16.309187,10.124619,-101.26508
0.009302421,7.876749,12.033967,-141.93509
0.017479349,9.73733,24.017685,-121.52959
0.002137016,15.705197,13.546585,-85.54576
0.0,0.0,10.132328,-201.0
0.0,0.0,22.141209,-201.0
0.0019204833,9.373808,17.661718,-141.67213
0.0,0.0,18.799534,-201.0
0.0,0.0,19.105936,-201.0
0.0,0.0,28.362207,-201.0
0.0,0.0,27.313644,-201.0
0.0,0.0,28.064732,-201.0
0.0,0.0,27.992805,-201.0
0.0,0.0,30.191662,-201.0
0.0,0.0,27.792402,-201.0
