jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,35.235752,-201.0
0.0,0.0,35.894516,-201.0
0.0,0.0,33.699112,-201.0
0.0,0.0,31.72474,-201.0
0.0,5.9201508,30.66254,-164.90695
0.008266117,19.78212,22.015312,-77.750786
0.010229849,27.658928,21.589764,-26.485147
0.009647896,24.561607,28.346033,-74.00039
0.011156907,28.33048,28.885746,-32.559013
0.001248011,5.413607,26.984062,-164.03708
0.02815974,28.907475,34.796165,-10.428164
0.009380963,17.698376,25.293495,-80.29097
0.0,0.0,13.943251,-201.0
0.0045413235,9.306771,31.447561,-134.6152
0.0,0.0,33.992336,-201.0
0.0,0.0,33.15908,-201.0
0.0,0.0,31.337015,-201.0
0.0,0.0,36.75064,-201.0
0.0,0.0,32.318405,-201.0
0.0,0.0,30.733475,-201.0
