jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,27.903296,-201.0
0.0,0.0,30.339346,-201.0
0.0,0.0,29.709015,-201.0
0.0010471893,12.599542,24.79364,-99.9064
0.003391635,8.120486,21.074526,-128.78816
0.0042023542,27.005623,18.820969,-15.128415
0.004441123,16.082056,27.15631,-95.32459
0.011059501,22.553919,17.056473,-8.537621
0.0010199398,4.1105847,7.8484645,-167.64185
0.012563895,23.6355,15.282987,-11.737639
0.0155030005,24.375383,30.652199,-8.352555
0.0059221126,9.929597,21.122686,-117.20864
0.0,0.0,26.783598,-201.0
0.0,0.0,27.25574,-201.0
0.0111517245,10.699229,34.43643,-102.54508
0.0,0.0,34.818367,-201.0
0.0,0.0,30.304993,-201.0
0.0,0.0,28.562567,-201.0
0.0,0.0,30.414644,-201.0
0.0,0.0,31.169977,-201.0
