jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,36.038906,-201.0
0.0,0.0,31.885023,-201.0
0.0,0.0,25.407913,-195.02686
0.01503007,14.223428,28.626167,-78.04458
0.0,0.0,34.54703,-201.0
0.0,0.0,21.09005,-201.0
0.0,0.0,24.329329,-201.0
0.0,0.0,31.729084,-201.0
0.009870316,16.019295,29.044678,-29.553589
0.0,0.0,25.29455,-201.0
0.0,0.0,28.830334,-201.0
0.0,0.0,17.067543,-201.0
0.0,0.0,31.958344,-201.0
0.0022040799,5.8579254,28.755072,-131.60182
0.00012312357,4.7988,31.55075,-140.34581
0.0,0.0,32.768482,-195.09175
0.0,0.0,32.443665,-201.0
0.0,0.0,30.797693,-201.0
0.0,2.2843864,35.52335,-170.02112
0.0,4.3577266,34.657784,-142.05878
