jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,2.987872,36.342525,-163.07765
0.0,1.7847883,33.591038,-175.87926
0.0,0.9475196,26.633049,-186.9291
0.0,0.0,12.420417,-201.0
0.0,2.521749,28.897783,-184.84879
0.014640219,31.501308,25.363277,-19.281973
0.0032615638,8.464023,11.721694,-156.59555
0.011307137,28.410538,23.416727,-27.911154
0.009658685,28.151733,29.299156,5.8681736
0.013922751,25.067387,33.49056,11.3167515
0.057543892,20.426134,35.063194,5.6047215
0.00069792906,1.3879253,28.950245,-186.53581
0.014402325,13.452226,35.51632,-66.131546
0.0,0.0,27.044796,-196.13994
0.0,0.0,16.322052,-201.0
0.0,0.0,34.52703,-201.0
0.0,0.0,37.825203,-201.0
0.0,0.0,24.14897,-201.0
0.013851432,8.054612,35.12165,-96.31548
0.0,0.0,33.84084,-201.0
