jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,30.386591,-201.0
0.0,0.0,23.88462,-201.0
0.0046244296,13.695876,2.8001826,-150.75
0.005808723,9.942936,10.289857,-168.17006
0.0027512796,27.133272,12.914257,-79.15351
0.0017681889,23.150955,6.1590085,-95.43453
0.022702252,51.911793,10.455457,-31.69767
0.05548115,47.2187,11.451692,-0.3741211
0.0052590133,19.49061,8.203233,-114.363464
0.004339503,30.756788,3.3931427,-77.47356
0.005828591,48.73644,1.2232043,-9.509228
0.0073344596,35.040054,10.763957,-50.99733
0.0036979713,8.102845,18.232796,-164.88893
0.019233268,26.097076,27.70684,-91.35496
0.054558355,47.326717,24.764153,-26.573256
0.011434062,52.243725,29.366175,-16.625452
0.049429495,44.87765,13.869972,3.878989
0.00964627,7.377421,11.884412,-168.10834
0.0,0.0,25.61972,-201.0
0.0,0.0,30.410696,-201.0
