jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,35.351036,-201.0
0.011914006,15.467196,21.566217,-74.31783
0.011731934,26.32577,28.70529,1.0948223
0.010821215,28.039719,26.325888,-0.18141472
0.019625518,28.17188,35.371616,-0.95485437
0.009130836,27.449373,32.677776,3.9009771
0.0016846753,11.012089,27.994232,-121.60704
0.0009152389,16.971506,25.765808,-79.55939
0.008001056,20.999325,19.32894,-54.473156
0.0,0.0,0.63588077,-194.90028
0.0064714514,12.017098,21.564922,-95.25301
0.0,8.581387,25.651167,-130.80035
0.0044677453,16.439688,19.583502,-58.177696
0.0,0.0,24.88313,-201.0
0.0,0.0,19.559937,-201.0
0.0,0.0,33.746292,-194.7562
0.008130816,3.9985473,34.3583,-152.76915
0.0,0.0,35.09879,-201.0
0.0111533,3.9500802,34.748837,-146.78732
0.0,0.0,36.222454,-201.0
