jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,33.296394,-201.0
0.0,0.0,32.143394,-201.0
0.0,0.0,32.45784,-201.0
0.0,0.0,32.264065,-201.0
0.0,0.0,31.60274,-201.0
0.011167475,14.128941,34.517384,-133.28316
0.0,0.0,22.728125,-196.20918
0.007061329,33.438488,33.17539,-6.7647033
0.007616906,22.513613,32.432163,-67.66914
0.018069962,24.56435,33.139057,-63.58536
0.0018404552,10.314109,30.035017,-132.71489
0.0022245243,10.324597,29.454508,-135.55333
0.0,0.0,30.282154,-201.0
0.0,0.0,23.252102,-201.0
0.0,0.0,30.807003,-201.0
0.0,0.0,32.928608,-201.0
0.0,0.0,31.063608,-201.0
0.0,0.0,31.798239,-201.0
0.0,0.0,32.013653,-201.0
0.0,0.0,32.326187,-201.0
