jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,19.999664,-201.0
0.0,0.0,26.904186,-201.0
0.0,0.0,35.15225,-201.0
0.021060118,26.378145,22.231121,-62.361702
0.014123744,23.104258,23.219294,-91.622475
0.021387419,31.11566,14.484017,-53.992165
0.037401814,38.083347,18.404772,-14.009849
0.0,0.0,15.848232,-201.0
0.0,6.0180335,3.670192,-180.41507
0.015871098,43.03099,13.700971,-21.472227
0.044027336,42.27052,23.95946,-29.784908
0.006793046,4.9595513,25.82259,-179.24892
0.0,0.0,21.578114,-201.0
0.0,0.0,27.191944,-201.0
0.0,0.0,22.593264,-201.0
0.0,0.0,30.151176,-201.0
0.0,0.0,34.197506,-201.0
0.0,0.0,31.074131,-201.0
0.0,0.0,36.488224,-201.0
0.0,0.0,38.27484,-201.0
