jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,31.871592,-201.0
0.0,0.0,29.11321,-201.0
0.0,0.0,30.473528,-201.0
0.006523203,21.551245,20.115812,-53.455368
0.011255439,27.491526,24.29155,-55.009014
0.012275353,36.071495,26.69464,-10.71743
0.010919672,34.461597,30.61201,-3.0427287
0.013766778,25.429705,25.647463,-52.138226
0.020645969,32.756363,24.94589,-21.47494
0.0051736054,21.691162,27.49766,-75.25385
0.030713761,36.757767,17.263098,6.0653
0.020691885,9.875161,18.686861,-149.39534
0.0,0.0,22.633064,-201.0
0.0,0.0,21.014025,-201.0
0.0,0.0,29.239943,-201.0
0.0,0.0,28.614273,-201.0
0.0,0.0,32.294674,-201.0
0.0,0.0,30.239012,-201.0
0.0,0.0,33.505756,-201.0
0.0,0.0,34.34762,-201.0
