jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,30.59332,-201.0
0.0,0.0,30.926617,-201.0
0.0,4.8822927,25.888844,-173.66685
0.015425376,21.944788,22.145954,-74.3921
0.0,0.0,7.966964,-201.0
0.0061045634,28.089634,17.126707,-69.816574
0.0054843524,24.619175,28.595888,-91.90074
0.0065525216,19.42333,20.302105,-92.88535
0.019084517,20.334452,23.403719,-71.43886
0.0,0.0,17.048864,-201.0
0.039405342,26.14677,19.8284,-44.20636
0.07883446,35.33115,32.95629,-14.479482
0.0020543833,2.3755908,18.66076,-185.89688
0.026284555,24.394846,25.223837,-81.15836
0.037142675,20.445131,18.830122,-104.581566
0.0,0.0,22.041384,-201.0
0.0,0.0,10.452445,-201.0
0.0,0.0,30.892033,-201.0
0.0,0.0,32.39873,-201.0
0.0,0.0,31.100119,-201.0
