jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,35.06697,-201.0
0.004356357,4.8186636,34.66974,-134.98163
0.0,0.0,35.28976,-201.0
0.0,0.0,32.8222,-201.0
0.0,0.0,33.52156,-201.0
0.0,0.0,34.191216,-201.0
0.0,0.0,34.448124,-197.21928
0.0,2.8939638,32.6423,-167.36296
0.0070230463,33.059822,21.145788,-9.580553
0.013118502,32.045525,31.679886,-9.803724
0.008449178,31.676567,30.86853,-7.370923
0.0058027403,31.638065,27.188917,1.7885957
0.0054005613,16.866264,28.239225,-95.61513
0.01539186,24.286366,32.60244,-43.966328
0.0072677163,18.263884,21.530235,-83.97271
0.018274989,24.766617,31.682127,-42.57337
0.0,0.0,34.812546,-201.0
0.0,0.0,32.517418,-201.0
0.0,0.0,35.450672,-201.0
0.0,0.0,34.467785,-201.0
