jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,4.941792,36.090458,-140.99329
0.0,0.0,33.604286,-195.42343
0.0,0.0,24.315365,-201.0
0.014488801,23.600466,22.090828,-83.53749
0.0029449635,17.46346,13.049879,-128.02634
0.018710963,43.7241,23.69585,-9.296259
0.012382816,44.026295,27.123545,-18.224857
0.014466217,40.79325,30.695597,-33.822006
0.014527704,28.37558,24.54917,-76.56527
0.0012526662,13.975029,21.029842,-137.00461
0.0,0.0,21.89973,-201.0
0.0,0.0,25.369686,-201.0
0.0,0.0,34.20756,-201.0
0.0,0.0,34.430824,-201.0
0.006228196,6.7912874,33.64307,-115.35233
0.0,0.0,34.311455,-201.0
0.0,0.0,35.423283,-201.0
0.0,0.0,34.58385,-201.0
0.0,0.0,32.63856,-201.0
0.0,0.0,29.799458,-201.0
