jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,23.474657,-201.0
0.0,0.0,32.099754,-201.0
0.0,0.0,29.877213,-201.0
0.0,0.0,30.090483,-201.0
0.0,0.0,30.934107,-201.0
0.0,0.0,29.933481,-201.0
0.0,0.0,30.165916,-194.87335
0.010201432,26.796064,26.139816,-20.493029
0.0015296355,11.250172,13.91252,-124.95578
0.0053061624,30.731855,25.686022,7.2346787
0.008425005,23.455065,24.968542,-47.83952
0.0,0.0,18.648888,-201.0
0.0,0.0,21.821102,-201.0
0.0,0.0,16.957388,-195.52724
0.008681898,18.118715,27.776726,-80.27963
0.0,0.0,24.76226,-201.0
0.0,0.0,18.423073,-201.0
0.0,0.0,31.972479,-201.0
0.0,0.0,29.588577,-201.0
0.0,0.0,30.000406,-201.0
