jitterLocal_sma3nz,F0semitoneFrom27.5Hz_sma3nz,hammarbergIndex_sma3,F1amplitudeLogRelF0_sma3nz
0.0,0.0,29.257425,-201.0
0.0,0.0,32.5243,-201.0
0.0,0.0,32.558765,-201.0
0.0,0.0,31.917301,-201.0
0.0,0.0,25.30713,-201.0
0.0,12.59915,18.688265,-139.5813
0.063312754,44.800365,24.96235,-18.17588
0.03356368,17.040798,27.512047,-118.4467
0.0142915705,5.772999,17.630186,-159.8976
0.015805947,36.31061,25.789957,-16.015985
0.010380482,35.50745,31.366568,-5.637627
0.005213779,21.515194,26.007551,-78.984665
0.0,0.0,21.161884,-201.0
0.0,0.0,33.41186,-201.0
0.0,0.0,17.077953,-201.0
0.0,0.0,28.443022,-201.0
0.0,0.0,22.532494,-201.0
0.0,0.0,29.60413,-201.0
0.0,0.0,33.560978,-201.0
0.0,0.0,32.326866,-201.0
